ElectionDate	OfficeCode(text)	DistrictCode(Text)	StatusCode	CountyCode	CountyName	OfficeDescription	PartyOrder	PartyDescription	CandidateID	CandidateLastName	CandidateFirstName	CandidateMiddleName	CandidateFormerName	CandidateVotes	WriteIn(W)/Uncommitted(Z)	Recount(*)	Nomindated(N)/Elected(E)
2016-03-08	1	00000	0	11	BERRIEN	President of the United States 4 Year Term (1) Position	2	Republican	-1032	Graham	Lindsey			8			
2016-03-08	1	00000	0	11	BERRIEN	President of the United States 4 Year Term (1) Position	2	Republican	-1031	Fiorina	Carly			25			
2016-03-08	1	00000	0	11	BERRIEN	President of the United States 4 Year Term (1) Position	2	Republican	-1030	Cruz	Ted			6635			
2016-03-08	1	00000	0	11	BERRIEN	President of the United States 4 Year Term (1) Position	2	Republican	-1029	Christie	Chris			73			
2016-03-08	1	00000	0	11	BERRIEN	President of the United States 4 Year Term (1) Position	2	Republican	-1028	Carson	Ben			481			
2016-03-08	1	00000	0	11	BERRIEN	President of the United States 4 Year Term (1) Position	2	Republican	-1027	Bush	Jeb			252			
2016-03-08	1	00000	0	12	BRANCH	President of the United States 4 Year Term (1) Position	2	Republican	-1050	Uncommitted				114			
2016-03-08	1	00000	0	12	BRANCH	President of the United States 4 Year Term (1) Position	1	Democratic	-1049	Uncommitted				59			
2016-03-08	1	00000	0	12	BRANCH	President of the United States 4 Year Term (1) Position	1	Democratic	-1044	De La Fuente	Roque			5			
2016-03-08	1	00000	0	12	BRANCH	President of the United States 4 Year Term (1) Position	1	Democratic	-1043	Sanders	Bernie			1246			
2016-03-08	1	00000	0	12	BRANCH	President of the United States 4 Year Term (1) Position	1	Democratic	-1042	O'Malley	Martin			5			
2016-03-08	1	00000	0	12	BRANCH	President of the United States 4 Year Term (1) Position	1	Democratic	-1041	Clinton	Hillary			1010			
2016-03-08	1	00000	0	12	BRANCH	President of the United States 4 Year Term (1) Position	2	Republican	-1040	Trump	Donald			2455			
2016-03-08	1	00000	0	12	BRANCH	President of the United States 4 Year Term (1) Position	2	Republican	-1039	Santorum	Rick			8			
2016-03-08	1	00000	0	12	BRANCH	President of the United States 4 Year Term (1) Position	2	Republican	-1038	Rubio	Marco			482			
2016-03-08	1	00000	0	12	BRANCH	President of the United States 4 Year Term (1) Position	2	Republican	-1037	Paul	Rand			12			
2016-03-08	1	00000	0	12	BRANCH	President of the United States 4 Year Term (1) Position	2	Republican	-1036	Pataki	George			6			
2016-03-08	1	00000	0	12	BRANCH	President of the United States 4 Year Term (1) Position	2	Republican	-1035	Kasich	John			1244			
2016-03-08	1	00000	0	12	BRANCH	President of the United States 4 Year Term (1) Position	2	Republican	-1033	Huckabee	Mike			24			
2016-03-08	1	00000	0	12	BRANCH	President of the United States 4 Year Term (1) Position	2	Republican	-1032	Graham	Lindsey			3			
2016-03-08	1	00000	0	12	BRANCH	President of the United States 4 Year Term (1) Position	2	Republican	-1031	Fiorina	Carly			4			
2016-03-08	1	00000	0	12	BRANCH	President of the United States 4 Year Term (1) Position	2	Republican	-1030	Cruz	Ted			1535			
2016-03-08	1	00000	0	12	BRANCH	President of the United States 4 Year Term (1) Position	2	Republican	-1029	Christie	Chris			11			
2016-03-08	1	00000	0	12	BRANCH	President of the United States 4 Year Term (1) Position	2	Republican	-1028	Carson	Ben			123			
2016-03-08	1	00000	0	12	BRANCH	President of the United States 4 Year Term (1) Position	2	Republican	-1027	Bush	Jeb			45			
2016-03-08	1	00000	0	13	CALHOUN	President of the United States 4 Year Term (1) Position	2	Republican	-1050	Uncommitted				221			
2016-03-08	1	00000	0	13	CALHOUN	President of the United States 4 Year Term (1) Position	1	Democratic	-1049	Uncommitted				201			
2016-03-08	1	00000	0	13	CALHOUN	President of the United States 4 Year Term (1) Position	1	Democratic	-1044	De La Fuente	Roque			12			
2016-03-08	1	00000	0	13	CALHOUN	President of the United States 4 Year Term (1) Position	1	Democratic	-1043	Sanders	Bernie			5812			
2016-03-08	1	00000	0	13	CALHOUN	President of the United States 4 Year Term (1) Position	1	Democratic	-1042	O'Malley	Martin			27			
2016-03-08	1	00000	0	13	CALHOUN	President of the United States 4 Year Term (1) Position	1	Democratic	-1041	Clinton	Hillary			5231			
2016-03-08	1	00000	0	13	CALHOUN	President of the United States 4 Year Term (1) Position	2	Republican	-1040	Trump	Donald			5800			
2016-03-08	1	00000	0	13	CALHOUN	President of the United States 4 Year Term (1) Position	2	Republican	-1039	Santorum	Rick			27			
2016-03-08	1	00000	0	13	CALHOUN	President of the United States 4 Year Term (1) Position	2	Republican	-1038	Rubio	Marco			1430			
2016-03-08	1	00000	0	13	CALHOUN	President of the United States 4 Year Term (1) Position	2	Republican	-1037	Paul	Rand			45			
2016-03-08	1	00000	0	13	CALHOUN	President of the United States 4 Year Term (1) Position	2	Republican	-1036	Pataki	George			11			
2016-03-08	1	00000	0	13	CALHOUN	President of the United States 4 Year Term (1) Position	2	Republican	-1035	Kasich	John			3321			
2016-03-08	1	00000	0	13	CALHOUN	President of the United States 4 Year Term (1) Position	2	Republican	-1033	Huckabee	Mike			49			
2016-03-08	1	00000	0	13	CALHOUN	President of the United States 4 Year Term (1) Position	2	Republican	-1032	Graham	Lindsey			6			
2016-03-08	1	00000	0	13	CALHOUN	President of the United States 4 Year Term (1) Position	2	Republican	-1031	Fiorina	Carly			25			
2016-03-08	1	00000	0	13	CALHOUN	President of the United States 4 Year Term (1) Position	2	Republican	-1030	Cruz	Ted			4446			
2016-03-08	1	00000	0	13	CALHOUN	President of the United States 4 Year Term (1) Position	2	Republican	-1029	Christie	Chris			43			
2016-03-08	1	00000	0	13	CALHOUN	President of the United States 4 Year Term (1) Position	2	Republican	-1028	Carson	Ben			346			
2016-03-08	1	00000	0	13	CALHOUN	President of the United States 4 Year Term (1) Position	2	Republican	-1027	Bush	Jeb			153			
2016-03-08	1	00000	0	14	CASS	President of the United States 4 Year Term (1) Position	2	Republican	-1050	Uncommitted				92			
2016-03-08	1	00000	0	14	CASS	President of the United States 4 Year Term (1) Position	1	Democratic	-1049	Uncommitted				69			
2016-03-08	1	00000	0	14	CASS	President of the United States 4 Year Term (1) Position	1	Democratic	-1044	De La Fuente	Roque			3			
2016-03-08	1	00000	0	14	CASS	President of the United States 4 Year Term (1) Position	1	Democratic	-1043	Sanders	Bernie			1684			
2016-03-08	1	00000	0	14	CASS	President of the United States 4 Year Term (1) Position	1	Democratic	-1042	O'Malley	Martin			13			
2016-03-08	1	00000	0	14	CASS	President of the United States 4 Year Term (1) Position	1	Democratic	-1041	Clinton	Hillary			1657			
2016-03-08	1	00000	0	14	CASS	President of the United States 4 Year Term (1) Position	2	Republican	-1040	Trump	Donald			2859			
2016-03-08	1	00000	0	14	CASS	President of the United States 4 Year Term (1) Position	2	Republican	-1039	Santorum	Rick			11			
2016-03-08	1	00000	0	14	CASS	President of the United States 4 Year Term (1) Position	2	Republican	-1038	Rubio	Marco			566			
2016-03-08	1	00000	0	14	CASS	President of the United States 4 Year Term (1) Position	2	Republican	-1037	Paul	Rand			22			
2016-03-08	1	00000	0	14	CASS	President of the United States 4 Year Term (1) Position	2	Republican	-1036	Pataki	George			6			
2016-03-08	1	00000	0	14	CASS	President of the United States 4 Year Term (1) Position	2	Republican	-1035	Kasich	John			1048			
2016-03-08	1	00000	0	14	CASS	President of the United States 4 Year Term (1) Position	2	Republican	-1033	Huckabee	Mike			18			
2016-03-08	1	00000	0	14	CASS	President of the United States 4 Year Term (1) Position	2	Republican	-1032	Graham	Lindsey			3			
2016-03-08	1	00000	0	14	CASS	President of the United States 4 Year Term (1) Position	2	Republican	-1031	Fiorina	Carly			5			
2016-03-08	1	00000	0	14	CASS	President of the United States 4 Year Term (1) Position	2	Republican	-1030	Cruz	Ted			2470			
2016-03-08	1	00000	0	14	CASS	President of the United States 4 Year Term (1) Position	2	Republican	-1029	Christie	Chris			25			
2016-03-08	1	00000	0	14	CASS	President of the United States 4 Year Term (1) Position	2	Republican	-1028	Carson	Ben			116			
2016-03-08	1	00000	0	14	CASS	President of the United States 4 Year Term (1) Position	2	Republican	-1027	Bush	Jeb			45			
2016-03-08	1	00000	0	15	CHARLEVOIX	President of the United States 4 Year Term (1) Position	2	Republican	-1050	Uncommitted				66			
2016-03-08	1	00000	0	15	CHARLEVOIX	President of the United States 4 Year Term (1) Position	1	Democratic	-1049	Uncommitted				58			
2016-03-08	1	00000	0	15	CHARLEVOIX	President of the United States 4 Year Term (1) Position	1	Democratic	-1044	De La Fuente	Roque			0			
2016-03-08	1	00000	0	15	CHARLEVOIX	President of the United States 4 Year Term (1) Position	1	Democratic	-1043	Sanders	Bernie			1730			
2016-03-08	1	00000	0	15	CHARLEVOIX	President of the United States 4 Year Term (1) Position	1	Democratic	-1042	O'Malley	Martin			10			
2016-03-08	1	00000	0	15	CHARLEVOIX	President of the United States 4 Year Term (1) Position	1	Democratic	-1041	Clinton	Hillary			1044			
2016-03-08	1	00000	0	15	CHARLEVOIX	President of the United States 4 Year Term (1) Position	2	Republican	-1040	Trump	Donald			1886			
2016-03-08	1	00000	0	15	CHARLEVOIX	President of the United States 4 Year Term (1) Position	2	Republican	-1039	Santorum	Rick			5			
2016-03-08	1	00000	0	15	CHARLEVOIX	President of the United States 4 Year Term (1) Position	2	Republican	-1038	Rubio	Marco			455			
2016-03-08	1	00000	0	15	CHARLEVOIX	President of the United States 4 Year Term (1) Position	2	Republican	-1037	Paul	Rand			19			
2016-03-08	1	00000	0	15	CHARLEVOIX	President of the United States 4 Year Term (1) Position	2	Republican	-1036	Pataki	George			2			
2016-03-08	1	00000	0	15	CHARLEVOIX	President of the United States 4 Year Term (1) Position	2	Republican	-1035	Kasich	John			1208			
2016-03-08	1	00000	0	15	CHARLEVOIX	President of the United States 4 Year Term (1) Position	2	Republican	-1033	Huckabee	Mike			11			
2016-03-08	1	00000	0	15	CHARLEVOIX	President of the United States 4 Year Term (1) Position	2	Republican	-1032	Graham	Lindsey			1			
2016-03-08	1	00000	0	15	CHARLEVOIX	President of the United States 4 Year Term (1) Position	2	Republican	-1031	Fiorina	Carly			2			
2016-03-08	1	00000	0	15	CHARLEVOIX	President of the United States 4 Year Term (1) Position	2	Republican	-1030	Cruz	Ted			1182			
2016-03-08	1	00000	0	15	CHARLEVOIX	President of the United States 4 Year Term (1) Position	2	Republican	-1029	Christie	Chris			14			
2016-03-08	1	00000	0	15	CHARLEVOIX	President of the United States 4 Year Term (1) Position	2	Republican	-1028	Carson	Ben			85			
2016-03-08	1	00000	0	15	CHARLEVOIX	President of the United States 4 Year Term (1) Position	2	Republican	-1027	Bush	Jeb			35			
2016-03-08	1	00000	0	16	CHEBOYGAN	President of the United States 4 Year Term (1) Position	2	Republican	-1050	Uncommitted				65			
2016-03-08	1	00000	0	16	CHEBOYGAN	President of the United States 4 Year Term (1) Position	1	Democratic	-1049	Uncommitted				36			
2016-03-08	1	00000	0	16	CHEBOYGAN	President of the United States 4 Year Term (1) Position	1	Democratic	-1044	De La Fuente	Roque			1			
2016-03-08	1	00000	0	16	CHEBOYGAN	President of the United States 4 Year Term (1) Position	1	Democratic	-1043	Sanders	Bernie			1318			
2016-03-08	1	00000	0	16	CHEBOYGAN	President of the United States 4 Year Term (1) Position	1	Democratic	-1042	O'Malley	Martin			5			
2016-03-08	1	00000	0	16	CHEBOYGAN	President of the United States 4 Year Term (1) Position	1	Democratic	-1041	Clinton	Hillary			1010			
2016-03-08	1	00000	0	16	CHEBOYGAN	President of the United States 4 Year Term (1) Position	2	Republican	-1040	Trump	Donald			2089			
2016-03-08	1	00000	0	16	CHEBOYGAN	President of the United States 4 Year Term (1) Position	2	Republican	-1039	Santorum	Rick			6			
2016-03-08	1	00000	0	16	CHEBOYGAN	President of the United States 4 Year Term (1) Position	2	Republican	-1038	Rubio	Marco			354			
2016-03-08	1	00000	0	16	CHEBOYGAN	President of the United States 4 Year Term (1) Position	2	Republican	-1037	Paul	Rand			14			
2016-03-08	1	00000	0	16	CHEBOYGAN	President of the United States 4 Year Term (1) Position	2	Republican	-1036	Pataki	George			2			
2016-03-08	1	00000	0	16	CHEBOYGAN	President of the United States 4 Year Term (1) Position	2	Republican	-1035	Kasich	John			815			
2016-03-08	1	00000	0	16	CHEBOYGAN	President of the United States 4 Year Term (1) Position	2	Republican	-1033	Huckabee	Mike			5			
2016-03-08	1	00000	0	16	CHEBOYGAN	President of the United States 4 Year Term (1) Position	2	Republican	-1032	Graham	Lindsey			0			
2016-03-08	1	00000	0	16	CHEBOYGAN	President of the United States 4 Year Term (1) Position	2	Republican	-1031	Fiorina	Carly			6			
2016-03-08	1	00000	0	16	CHEBOYGAN	President of the United States 4 Year Term (1) Position	2	Republican	-1030	Cruz	Ted			1082			
2016-03-08	1	00000	0	16	CHEBOYGAN	President of the United States 4 Year Term (1) Position	2	Republican	-1029	Christie	Chris			17			
2016-03-08	1	00000	0	16	CHEBOYGAN	President of the United States 4 Year Term (1) Position	2	Republican	-1028	Carson	Ben			47			
2016-03-08	1	00000	0	16	CHEBOYGAN	President of the United States 4 Year Term (1) Position	2	Republican	-1027	Bush	Jeb			33			
2016-03-08	1	00000	0	17	CHIPPEWA	President of the United States 4 Year Term (1) Position	2	Republican	-1050	Uncommitted				79			
2016-03-08	1	00000	0	17	CHIPPEWA	President of the United States 4 Year Term (1) Position	1	Democratic	-1049	Uncommitted				55			
2016-03-08	1	00000	0	17	CHIPPEWA	President of the United States 4 Year Term (1) Position	1	Democratic	-1044	De La Fuente	Roque			3			
2016-03-08	1	00000	0	17	CHIPPEWA	President of the United States 4 Year Term (1) Position	1	Democratic	-1043	Sanders	Bernie			1793			
2016-03-08	1	00000	0	17	CHIPPEWA	President of the United States 4 Year Term (1) Position	1	Democratic	-1042	O'Malley	Martin			7			
2016-03-08	1	00000	0	17	CHIPPEWA	President of the United States 4 Year Term (1) Position	1	Democratic	-1041	Clinton	Hillary			1230			
2016-03-08	1	00000	0	17	CHIPPEWA	President of the United States 4 Year Term (1) Position	2	Republican	-1040	Trump	Donald			1959			
2016-03-08	1	00000	0	17	CHIPPEWA	President of the United States 4 Year Term (1) Position	2	Republican	-1039	Santorum	Rick			14			
2016-03-08	1	00000	0	17	CHIPPEWA	President of the United States 4 Year Term (1) Position	2	Republican	-1038	Rubio	Marco			427			
2016-03-08	1	00000	0	17	CHIPPEWA	President of the United States 4 Year Term (1) Position	2	Republican	-1037	Paul	Rand			14			
2016-03-08	1	00000	0	17	CHIPPEWA	President of the United States 4 Year Term (1) Position	2	Republican	-1036	Pataki	George			2			
2016-03-08	1	00000	0	17	CHIPPEWA	President of the United States 4 Year Term (1) Position	2	Republican	-1035	Kasich	John			904			
2016-03-08	1	00000	0	17	CHIPPEWA	President of the United States 4 Year Term (1) Position	2	Republican	-1033	Huckabee	Mike			13			
2016-03-08	1	00000	0	17	CHIPPEWA	President of the United States 4 Year Term (1) Position	2	Republican	-1032	Graham	Lindsey			5			
2016-03-08	1	00000	0	17	CHIPPEWA	President of the United States 4 Year Term (1) Position	2	Republican	-1031	Fiorina	Carly			4			
2016-03-08	1	00000	0	17	CHIPPEWA	President of the United States 4 Year Term (1) Position	2	Republican	-1030	Cruz	Ted			1320			
2016-03-08	1	00000	0	17	CHIPPEWA	President of the United States 4 Year Term (1) Position	2	Republican	-1029	Christie	Chris			9			
2016-03-08	1	00000	0	17	CHIPPEWA	President of the United States 4 Year Term (1) Position	2	Republican	-1028	Carson	Ben			87			
2016-03-08	1	00000	0	17	CHIPPEWA	President of the United States 4 Year Term (1) Position	2	Republican	-1027	Bush	Jeb			41			
2016-03-08	1	00000	0	18	CLARE	President of the United States 4 Year Term (1) Position	2	Republican	-1050	Uncommitted				55			
2016-03-08	1	00000	0	18	CLARE	President of the United States 4 Year Term (1) Position	1	Democratic	-1049	Uncommitted				43			
2016-03-08	1	00000	0	18	CLARE	President of the United States 4 Year Term (1) Position	1	Democratic	-1044	De La Fuente	Roque			0			
2016-03-08	1	00000	0	18	CLARE	President of the United States 4 Year Term (1) Position	1	Democratic	-1043	Sanders	Bernie			1239			
2016-03-08	1	00000	0	18	CLARE	President of the United States 4 Year Term (1) Position	1	Democratic	-1042	O'Malley	Martin			10			
2016-03-08	1	00000	0	18	CLARE	President of the United States 4 Year Term (1) Position	1	Democratic	-1041	Clinton	Hillary			1090			
2016-03-08	1	00000	0	18	CLARE	President of the United States 4 Year Term (1) Position	2	Republican	-1040	Trump	Donald			1996			
2016-03-08	1	00000	0	18	CLARE	President of the United States 4 Year Term (1) Position	2	Republican	-1039	Santorum	Rick			8			
2016-03-08	1	00000	0	18	CLARE	President of the United States 4 Year Term (1) Position	2	Republican	-1038	Rubio	Marco			334			
2016-03-08	1	00000	0	18	CLARE	President of the United States 4 Year Term (1) Position	2	Republican	-1037	Paul	Rand			9			
2016-03-08	1	00000	0	18	CLARE	President of the United States 4 Year Term (1) Position	2	Republican	-1036	Pataki	George			2			
2016-03-08	1	00000	0	18	CLARE	President of the United States 4 Year Term (1) Position	2	Republican	-1035	Kasich	John			636			
2016-03-08	1	00000	0	18	CLARE	President of the United States 4 Year Term (1) Position	2	Republican	-1033	Huckabee	Mike			11			
2016-03-08	1	00000	0	18	CLARE	President of the United States 4 Year Term (1) Position	2	Republican	-1032	Graham	Lindsey			3			
2016-03-08	1	00000	0	18	CLARE	President of the United States 4 Year Term (1) Position	2	Republican	-1031	Fiorina	Carly			1			
2016-03-08	1	00000	0	18	CLARE	President of the United States 4 Year Term (1) Position	2	Republican	-1030	Cruz	Ted			1060			
